,index,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth
22,45365,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,12.63333333,1,4,23,0,0,1,2,30,30,1,2,2,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.524,13.116,4,82,1,0,0
23,45366,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,13.2,1,4,24,0,0,1,2,30,40,1,2,2,11,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.253,12.097,4,81,2,0,0
24,45367,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,13.81666667,1,4,25,0,0,1,2,40,40,1,1,1,12,13,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,11.311,15.02,5,112,2,0,0
25,45368,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,14.23333333,1,4,26,0,0,1,2,40,AD,1,2,2,12,14,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.458,3.76,2,83,1,0,1
26,45369,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,14.76666667,1,4,27,0,0,1,3,0,0,1,1,2,12,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5.377,5.009,2,110,0,0,1
27,45370,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,15.43333333,1,5,28,0,0,1,3,0,15,2,1,2,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.576,3.741,1,108,2,0,0
28,45371,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,15.8,1,5,29,0,0,1,3,0,30,2,1,2,12,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48.626,34.33,9,103,0,0,1
29,45372,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,16.56666667,1,5,30,0,0,1,3,0,40,2,2,2,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.915,5.468,1,96,0,0,0
30,45373,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,17.48333333,1,5,31,0,0,1,4,0,0,2,1,2,12,19,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.632,4.42,1,107,2,1,-1
31,45374,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,17.56666667,1,6,32,0,0,1,4,15,0,1,2,1,13,19,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,42.358,47.556,11,83,1,0,0
32,45375,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,18.31666667,1,6,33,0,0,1,4,30,0,1,1,1,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.976,6.103,1,108,2,0,0
33,45376,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,18.58333333,1,6,34,0,0,1,4,40,0,1,2,1,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.185,18.14,5,88,2,0,0
34,45377,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,19.15,1,6,35,0,0,2,4,0,0,1,1,1,16,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.504,4.345,1,107,1,0,1
35,45378,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,19.76666667,1,7,36,0,0,2,4,0,15,2,1,2,16,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23.369,17.549,5,92,1,0,1
36,45379,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,20.31666667,1,7,37,0,0,2,4,0,30,2,1,2,16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.073,4.318,1,112,1,1,1
37,45380,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,20.75,1,7,38,0,0,2,4,0,40,2,2,2,16,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.846,4.263,1,95,1,0,0
38,45381,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,21.46666667,1,7,39,0,0,2,4,15,40,2,1,1,17,22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11.484,7.741,2,105,2,0,0
39,45382,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,21.96666667,1,7,40,0,0,2,5,0,0,2,1,2,17,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.275,4.759,1,101,2,1,0
40,45383,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,22.16666667,1,8,41,0,0,2,5,15,0,1,1,1,18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.423,11.904,1,109,2,1,0
41,45384,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,22.6,1,8,42,0,0,2,5,30,0,1,2,1,19,23,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.924,14.982,5,85,1,0,0
42,45385,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,23.66666667,1,8,43,0,0,2,5,40,0,1,1,1,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.108,2.155,1,97,1,0,0
43,45386,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,23.93333333,1,8,44,0,0,3,5,0,0,1,1,1,21,23,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.902,11.599,3,100,0,0,0
44,45387,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,24.75,1,9,45,0,0,3,5,0,15,2,2,2,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.777,6.284,1,91,0,1,1
45,45388,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,25.45,1,9,46,0,0,3,5,0,30,2,1,2,21,25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,1.249,1,111,2,1,-1
46,45389,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,25.86666667,1,9,47,0,0,3,5,0,40,2,1,2,21,26,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.427,12.069,3,95,0,0,0
47,45390,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,26.41666667,1,9,48,0,1,3,6,0,0,2,1,2,21,27,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21.347,11.533,3,102,1,0,0
48,45391,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,26.46666667,2,1,49,0,1,0,0,0,15,1,2,2,21,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.806,18.21,4,78,1,0,1
49,45392,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,26.95,2,1,50,0,1,0,0,15,15,1,1,1,22,28,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.925,8.475,3,106,2,0,1
50,45393,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,27.28333333,2,1,51,0,1,0,0,15,30,1,2,2,22,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.793,14.754,4,87,2,1,0
51,45394,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,27.76666667,2,1,52,0,1,0,0,30,30,1,1,1,23,29,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657,0.763,1,104,2,1,-1
52,45395,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,28.01666667,2,1,53,0,1,0,0,30,40,1,1,2,23,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.045,24.148,6,109,2,0,0
53,45396,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,28.53333333,2,1,54,0,1,0,0,40,40,1,1,1,24,30,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.431,9.191,3,107,2,1,0
54,45397,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,28.86666667,2,1,55,0,1,0,0,AD,40,1,1,1,25,30,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9.388,11.512,3,89,2,0,1
55,45398,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,29.25,2,1,56,0,1,1,0,0,0,1,1,1,26,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.425,6.271,1,103,2,1,1
56,45399,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,30.28333333,2,2,57,0,1,1,0,0,15,2,1,2,26,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,5.786,1,96,2,1,1
57,45400,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,30.93333333,2,2,58,0,1,1,0,0,30,2,1,2,26,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.643,11.417,3,113,0,1,0
58,45401,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,31.41666667,2,2,59,0,1,1,0,0,40,2,1,2,26,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.773,16.912,3,109,2,0,0
59,45402,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,31.96666667,2,2,60,0,1,1,0,15,40,2,2,1,27,33,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.038,0.848,0,0,2,0,-1
60,45403,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,32.48333333,2,2,61,0,1,1,1,0,0,2,1,2,27,34,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.825,6.687,3,98,2,1,0
61,45404,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,32.93333333,2,3,62,0,1,1,1,15,0,1,2,1,28,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.82,8.427,3,84,2,0,1
62,45405,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,33.41666667,2,3,63,0,1,1,1,15,15,1,2,2,28,35,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.042,1.126,0,0,2,1,-1
63,45406,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,33.86666667,2,3,64,0,1,1,1,15,30,1,2,2,28,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.816,12.73,4,85,2,0,1
64,45407,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,34.4,2,3,65,0,1,1,1,30,30,1,2,1,29,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.995,3.617,1,80,1,0,1
65,45408,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,34.86666667,2,3,66,0,1,1,1,40,30,1,2,1,30,36,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.726,24.682,5,83,1,0,1
66,45409,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,35.38333333,2,3,67,0,1,1,1,40,40,1,2,2,30,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,27.028,39.614,8,79,1,0,1
67,45410,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,36.08333333,2,3,68,0,1,1,1,AD,40,1,1,1,31,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43,6.45,1,110,2,0,0
68,45411,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,36.53333333,2,3,69,0,1,2,1,0,0,1,2,1,32,37,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.271,29.152,9,85,0,1,1
69,45412,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,37.16666667,2,4,70,0,1,2,1,0,15,2,1,2,32,38,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.197,14.341,5,110,2,1,1
70,45413,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,37.7,2,4,71,0,1,2,1,0,30,2,2,2,32,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.86,11.997,3,86,1,1,1
71,45414,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,38.66666667,2,4,72,0,1,2,1,0,40,2,1,2,32,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.558,19.469,5,108,1,0,0
72,45415,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,39.2,2,4,73,0,1,2,2,0,0,2,1,2,32,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.912,23.696,7,112,1,1,0
73,45416,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,39.83333333,2,5,74,0,1,2,2,0,15,1,2,2,32,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.256,13.678,4,83,2,0,0
74,45417,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,40.28333333,2,5,75,0,1,2,2,15,15,1,2,1,33,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.965,3.206,1,81,1,0,0
75,45418,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,40.7,2,5,76,0,1,2,2,30,15,1,1,1,34,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.182,4.803,1,107,1,1,0
76,45419,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,41.05,2,5,77,0,1,2,2,30,30,1,2,2,34,43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8.009,7.086,2,77,0,0,0
77,45420,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,41.66666667,2,5,78,0,1,2,2,40,30,1,1,1,35,43,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465,0.458,1,106,2,0,-1
78,45421,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,41.91666667,2,5,79,0,1,3,2,0,0,1,2,1,36,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.013,20.197,3,75,1,0,0
79,45422,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,42.48333333,2,6,80,0,1,3,2,15,0,2,1,1,37,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45.97,20.418,6,107,2,0,0
80,45423,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,43.11666667,2,6,81,0,1,3,2,15,15,2,2,2,37,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.677,3.896,1,90,0,1,-1
81,45424,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,43.73333333,2,6,82,0,1,3,2,15,30,2,1,2,37,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.612,6.85,1,99,0,0,1
82,45425,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,44.11666667,2,6,83,0,1,3,2,30,30,2,1,1,38,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26.451,22.979,6,108,0,0,0
83,45426,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,44.83333333,2,6,84,0,1,3,2,40,30,2,1,1,39,45,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.753,12.704,4,109,1,1,0
84,45427,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,45.4,2,6,85,0,1,4,2,0,0,2,1,1,40,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,22.871,24.299,6,109,1,0,0
85,45428,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,46.05,2,7,86,0,1,4,2,15,0,1,1,1,41,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.969,28.972,7,95,2,0,0
86,45429,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,46.55,2,7,87,0,1,4,2,30,0,1,2,1,42,45,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.645,17.973,5,81,1,1,0
87,45430,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,47.1,2,7,88,0,1,4,2,40,0,1,1,1,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.529,6.399,1,107,2,0,0
88,45431,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,47.4,2,7,89,0,1,5,2,0,0,1,2,1,44,45,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.69,31.25,5,92,2,1,0
89,45432,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,48,2,8,90,0,1,5,2,0,15,2,1,2,44,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.924,4.497,1,96,2,1,0
90,45433,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,48.36666667,2,8,91,0,1,5,2,0,30,2,1,2,44,47,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15.773,5.819,3,104,2,1,-1
91,45434,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,48.85,2,8,92,0,1,5,2,0,40,2,2,2,44,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.143,19.061,3,94,0,1,1
92,45435,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,49.58333333,2,8,93,0,1,5,2,15,40,2,1,1,45,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.039,11.483,4,101,0,0,0
93,45436,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,50.15,2,8,94,0,1,5,2,30,40,2,1,1,46,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.622,11.833,2,94,1,0,1
94,45437,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,50.83333333,2,8,95,0,1,5,2,40,40,2,1,1,47,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.273,5.84,2,105,2,0,1
95,45438,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,51.33333333,2,8,96,0,1,5,2,40,AD,2,1,2,47,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.021,3.453,1,104,0,0,0
96,45439,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,51.75,2,8,97,0,1,5,2,40,40,2,2,1,48,49,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.493,2.492,0,0,1,1,-1
97,45440,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,52.51666667,2,8,98,0,1,5,2,40,AD,2,2,2,48,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66.593,14.151,1,87,0,0,1
98,45441,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,53.23333333,2,8,99,0,1,5,2,40,40,2,2,1,49,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.598,18.122,4,94,2,0,0
99,45442,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,54.08333333,2,8,100,0,1,5,2,40,AD,2,1,2,49,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724,0.854,1,113,2,0,-1
100,45443,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,54.53333333,2,8,101,0,1,5,3,0,0,2,1,2,49,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.075,3.146,1,107,1,0,0
101,45444,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,54.95,2,9,102,0,1,5,3,15,0,1,1,1,50,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.565,4.986,1,97,2,1,1
102,45445,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,55.21666667,2,9,103,0,1,5,3,30,0,1,1,1,51,52,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.976,17.88,7,106,1,0,0
103,45446,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,55.58333333,2,9,104,0,1,5,3,40,0,1,2,1,52,52,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.968,33.713,11,79,2,0,0
104,45447,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,56.28333333,2,9,105,1,1,6,3,0,0,1,1,1,53,52,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82,5.163,1,108,2,0,0
105,45448,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,57.35,3,1,106,1,1,0,0,0,15,2,1,2,53,53,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534,0.661,1,111,2,0,-1
106,45449,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,57.73333333,3,1,107,1,1,0,0,0,30,2,2,2,53,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.782,14.347,3,93,2,0,0
107,45450,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,58.48333333,3,1,108,1,1,0,0,0,40,2,1,2,53,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.538,7.834,1,84,2,0,0
108,45451,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,58.91666667,3,1,109,1,1,0,0,15,40,2,1,1,54,55,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.645,17.148,4,95,2,1,0
109,45452,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,59.51666667,3,1,110,1,1,0,1,0,0,2,1,2,54,56,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.503,16.279,3,104,2,0,0
110,45453,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,60.36666667,3,2,111,1,1,0,1,15,0,1,1,1,55,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.074,14.267,3,97,1,0,0
111,45454,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,60.7,3,2,112,1,1,0,1,30,0,1,2,1,56,56,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.533,7.693,3,84,2,0,0
112,45455,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,61.2,3,2,113,1,1,0,1,30,15,1,1,2,56,57,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.47,6.064,2,103,2,0,0
113,45456,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,61.6,3,2,114,1,1,0,1,30,30,1,2,2,56,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.275,32.184,8,72,2,1,0
114,45457,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,62.25,3,2,115,1,1,0,1,40,30,1,1,1,57,58,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.917,8.691,3,109,2,0,0
115,45458,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,62.61666667,3,2,116,1,1,1,1,0,0,1,2,1,58,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.499,13.165,3,75,1,0,1
116,45459,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,63.55,3,3,117,1,1,1,1,0,15,2,2,2,58,59,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.513,36.524,11,90,0,0,0
117,45460,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,64.53333333,3,3,118,1,1,1,1,0,30,2,1,2,58,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23.99,16.804,3,110,2,1,1
118,45461,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,65.1,3,3,119,1,1,1,1,15,30,2,1,1,59,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.811,8.569,2,109,1,1,1
119,45462,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,65.6,3,3,120,1,1,1,1,15,40,2,1,2,59,61,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,50.951,25.218,5,109,2,0,1
120,45463,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,66.31666667,3,3,121,1,1,1,2,0,0,2,1,2,59,62,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,43.313,19.699,5,112,0,1,0
121,45464,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,66.51666667,3,4,122,1,1,1,2,0,15,1,2,2,59,63,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,18.761,20.365,4,84,1,1,0
122,45465,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,67.05,3,4,123,1,1,1,2,0,30,1,2,2,59,64,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16.608,15.091,6,78,1,0,0
123,45466,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,67.75,3,4,124,1,1,1,2,0,40,1,1,2,59,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21.817,26.536,4,108,1,0,0
124,45467,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,68.21666667,3,4,125,1,1,1,2,15,40,1,2,1,60,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,8.066,14.338,1,82,2,0,1
125,45468,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,68.75,3,4,126,1,1,1,2,30,40,1,2,1,61,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,9.707,10.958,3,84,2,0,0
126,45469,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,69.31666667,3,4,127,1,1,1,3,0,0,1,1,2,61,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,17.547,17.354,4,107,2,0,0
